ansible,lib.ansible.module_utils.vultr.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.vultr.py,too-many-arguments,R,1
ansible,lib.ansible.module_utils.vultr.py,simplifiable-if-expression,R,1
ansible,lib.ansible.module_utils.yumdnf.py,line-too-long,C,1
ansible,lib.ansible.module_utils.yumdnf.py,missing-docstring,C,2
ansible,lib.ansible.module_utils.yumdnf.py,invalid-name,C,1
ansible,lib.ansible.module_utils.yumdnf.py,too-many-instance-attributes,R,1
ansible,lib.ansible.module_utils.yumdnf.py,no-self-use,R,1
ansible,lib.ansible.module_utils.oneandone.py,line-too-long,C,2
ansible,lib.ansible.module_utils.oneandone.py,missing-docstring,C,3
ansible,lib.ansible.module_utils.oneandone.py,too-few-public-methods,R,1
ansible,lib.ansible.module_utils.oneandone.py,inconsistent-return-statements,R,12
ansible,lib.ansible.module_utils.oneandone.py,no-else-return,R,1
ansible,lib.ansible.module_utils.ec2.py,line-too-long,C,36
ansible,lib.ansible.module_utils.ec2.py,superfluous-parens,C,1
ansible,lib.ansible.module_utils.ec2.py,missing-docstring,C,8
ansible,lib.ansible.module_utils.ec2.py,invalid-name,C,15
ansible,lib.ansible.module_utils.ec2.py,no-else-return,R,5
ansible,lib.ansible.module_utils.ec2.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.ec2.py,too-many-statements,R,1
ansible,lib.ansible.module_utils.ec2.py,no-else-raise,R,1
ansible,lib.ansible.module_utils.ec2.py,len-as-condition,C,2
ansible,lib.ansible.module_utils.ec2.py,consider-merging-isinstance,R,1
ansible,lib.ansible.module_utils.ec2.py,consider-using-enumerate,C,1
ansible,lib.ansible.module_utils.ec2.py,inconsistent-return-statements,R,1
ansible,lib.ansible.module_utils.mysql.py,line-too-long,C,2
ansible,lib.ansible.module_utils.mysql.py,missing-docstring,C,2
ansible,lib.ansible.module_utils.mysql.py,invalid-name,C,2
ansible,lib.ansible.module_utils.mysql.py,too-many-arguments,R,1
ansible,lib.ansible.module_utils.mysql.py,no-else-return,R,1
ansible,lib.ansible.module_utils.mysql.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.gitlab.py,missing-docstring,C,2
ansible,lib.ansible.module_utils.gitlab.py,too-many-arguments,R,1
ansible,lib.ansible.module_utils.gitlab.py,no-else-return,R,1
ansible,lib.ansible.module_utils.gitlab.py,consider-using-in,R,1
ansible,lib.ansible.module_utils.postgres.py,line-too-long,C,2
ansible,lib.ansible.module_utils.postgres.py,missing-docstring,C,4
ansible,lib.ansible.module_utils.postgres.py,useless-return,R,1
ansible,lib.ansible.module_utils.gce.py,missing-docstring,C,1
ansible,lib.ansible.module_utils.acme.py,line-too-long,C,28
ansible,lib.ansible.module_utils.acme.py,missing-docstring,C,6
ansible,lib.ansible.module_utils.acme.py,invalid-name,C,35
ansible,lib.ansible.module_utils.acme.py,too-many-locals,R,2
ansible,lib.ansible.module_utils.acme.py,no-else-return,R,6
ansible,lib.ansible.module_utils.acme.py,inconsistent-return-statements,R,1
ansible,lib.ansible.module_utils.acme.py,too-many-branches,R,2
ansible,lib.ansible.module_utils.acme.py,too-many-statements,R,1
ansible,lib.ansible.module_utils.acme.py,useless-object-inheritance,R,2
ansible,lib.ansible.module_utils.acme.py,too-many-instance-attributes,R,1
ansible,lib.ansible.module_utils.acme.py,too-many-arguments,R,2
ansible,lib.ansible.module_utils.scaleway.py,line-too-long,C,6
ansible,lib.ansible.module_utils.scaleway.py,missing-docstring,C,17
ansible,lib.ansible.module_utils.scaleway.py,useless-object-inheritance,R,2
ansible,lib.ansible.module_utils.scaleway.py,invalid-name,C,1
ansible,lib.ansible.module_utils.api.py,missing-docstring,C,1
ansible,lib.ansible.module_utils.api.py,invalid-name,C,2
ansible,lib.ansible.module_utils.api.py,inconsistent-return-statements,R,1
ansible,lib.ansible.module_utils.firewalld.py,line-too-long,C,6
ansible,lib.ansible.module_utils.firewalld.py,missing-docstring,C,9
ansible,lib.ansible.module_utils.firewalld.py,invalid-name,C,10
ansible,lib.ansible.module_utils.firewalld.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.firewalld.py,too-many-instance-attributes,R,1
ansible,lib.ansible.module_utils.firewalld.py,too-many-arguments,R,1
ansible,lib.ansible.module_utils.firewalld.py,len-as-condition,C,1
ansible,lib.ansible.module_utils.firewalld.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.firewalld.py,too-many-statements,R,1
ansible,lib.ansible.module_utils.urls.py,line-too-long,C,39
ansible,lib.ansible.module_utils.urls.py,too-many-lines,C,1
ansible,lib.ansible.module_utils.urls.py,invalid-name,C,23
ansible,lib.ansible.module_utils.urls.py,missing-docstring,C,7
ansible,lib.ansible.module_utils.urls.py,no-else-raise,R,1
ansible,lib.ansible.module_utils.urls.py,too-many-arguments,R,6
ansible,lib.ansible.module_utils.urls.py,no-else-return,R,2
ansible,lib.ansible.module_utils.urls.py,too-many-branches,R,5
ansible,lib.ansible.module_utils.urls.py,too-many-locals,R,5
ansible,lib.ansible.module_utils.urls.py,too-many-nested-blocks,R,1
ansible,lib.ansible.module_utils.urls.py,no-self-use,R,5
ansible,lib.ansible.module_utils.urls.py,too-many-statements,R,3
ansible,lib.ansible.module_utils.urls.py,inconsistent-return-statements,R,1
ansible,lib.ansible.module_utils.urls.py,too-many-instance-attributes,R,1
ansible,lib.ansible.module_utils.urls.py,ungrouped-imports,C,3
ansible,lib.ansible.module_utils._text.py,too-many-return-statements,R,1
ansible,lib.ansible.module_utils._text.py,too-many-branches,R,2
ansible,lib.ansible.module_utils._text.py,invalid-name,C,2
ansible,lib.ansible.module_utils.oneview.py,line-too-long,C,6
ansible,lib.ansible.module_utils.oneview.py,missing-docstring,C,2
ansible,lib.ansible.module_utils.oneview.py,no-else-return,R,2
ansible,lib.ansible.module_utils.oneview.py,useless-object-inheritance,R,1
ansible,lib.ansible.module_utils.oneview.py,too-many-return-statements,R,1
ansible,lib.ansible.module_utils.oneview.py,too-many-branches,R,1
ansible,lib.ansible.module_utils.azure_rm_common.py,line-too-long,C,94
ansible,lib.ansible.module_utils.azure_rm_common.py,bad-continuation,C,1
ansible,lib.ansible.module_utils.azure_rm_common.py,too-many-lines,C,1
ansible,lib.ansible.module_utils.azure_rm_common.py,missing-docstring,C,39
ansible,lib.ansible.module_utils.azure_rm_common.py,invalid-name,C,3
ansible,lib.ansible.module_utils.azure_rm_common.py,useless-object-inheritance,R,2
ansible,lib.ansible.module_utils.azure_rm_common.py,too-many-instance-attributes,R,2
ansible,lib.ansible.module_utils.azure_rm_common.py,too-many-arguments,R,4
ansible,lib.ansible.module_utils.azure_rm_common.py,too-many-locals,R,2
ansible,lib.ansible.module_utils.azure_rm_common.py,no-self-use,R,4
